NOM_INTER|SIGNALI|LONGITUDE|LATITUDE
Sapinière, Rue de la    /   Eugène-Robitaille, Rue    /   Noirefontaine, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.344985|46.757965
Scie, Rue de la    /      --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.348856|46.760275
Rivière, Rue de la    /   Lizette-Gervais, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.358641|46.761211
Rivière, Rue de la    /   François-Boulet, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.357628|46.760488
Rivière, Rue de la    /   Simone-Buisson, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.354909|46.758562
Malard, Impasse du    /      --   Québec|Non déterminé|-71.368663|46.861443
Valcartier, Boulevard    /   Parc-Marchand, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.370284|46.861042
Léger-Robitaille, Rue    /   Maskas, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.374706|46.862479
Faune, Rue de la    /   Passerelle, Rue de la    --   Québec|Arrêts obligatoires sur toutes les approches|-71.363453|46.859256
Louis-IX, Rue    /   Ernest-Renaud, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.354506|46.851868
Louis-IX, Rue    /   Lavallée, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.355578|46.851044
Dames-Ursulines, Rue des    /   Wilfrid-Darveau, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.354672|46.853786
Dames-Ursulines, Rue des    /   Parc-des-Ursulines, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.352466|46.852273
Racine, Rue    /   Ernest-Renaud, Rue    --   Québec|Aucun contrôle|-71.356958|46.853519
Racine, Rue    /   Valcartier, Boulevard    --   Québec|Arrêts obligatoires sur toutes les approches|-71.358364|46.852542
Saint-Sébastien, Rue de    /   Armentières, Rue d'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.366189|46.748014
Contrecoeur, Rue de    /   Cherbourg, Avenue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.314617|46.771949
Bérangère, Rue    /   Marie-Claire, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.239425|46.877112
Méduse, Rue de la    /   Molard, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.451850|46.871380
Pie-XI Nord, Boulevard    /   Molard, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.448405|46.872390
Promenade-des-Soeurs, Rue de la    /   Forêt-de-Vernon, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.365378|46.746377
Promenade-des-Soeurs, Rue de la    /   Choisy-le-Roi, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.363316|46.746096
Promenade-des-Soeurs, Rue de la    /   Esther-Blondin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.358883|46.746971
Tracel, Rue du    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.351566|46.746562
Saint-Félix, Rue    /   Louise-Gadbois, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.351633|46.745572
Saint-Félix, Rue    /   France-Roy, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.344983|46.748070
Père-Lelièvre, Boulevard ( Côté Sud )   /   Âtre, Rue de l'    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.300099|46.811398
Sainte-Foy, Chemin    /   Chavigneau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.338487|46.756123
Sainte-Foy, Chemin    /   Chavigneau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.338807|46.755335
Père-Lelièvre, Boulevard ( Côté Sud )   /   Central, Boulevard    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.293856|46.811327
Provancher, Rue    /   Blanchette, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.344202|46.752564
Lebourgneuf, Boulevard ( Côté Sud )   /   Robert-Bourassa, Autoroute    --   Québec|Signaux lumineux + phase de virage à gauche|-71.304747|46.831177
Provancher, Rue    /   Blanchette, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.345194|46.756618
Provancher, Rue    /   Marie-Gaudard, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.345579|46.757369
Esprit, Rue de l'    /   Éden, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.421419|46.850441
Lebourgneuf, Boulevard ( Côté Nord )   /   Wal-Mart (Lebourgneuf), Stationnement    --   Québec||-71.302366|46.833324
Lebourgneuf, Boulevard ( Côté Sud )   /   Krispy-Kreme, Stationnement    /   Omer de Serres   --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.300683|46.833941
Pie-XII, Boulevard    /   McCartney, Avenue    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.328144|46.765875
Brabant, Avenue du    /   De Vassan, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.329720|46.776491
Sainte-Foy, Chemin    /   Maur, Rue de    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.323346|46.768037
Périgny, Rue    /   Charron, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.331893|46.775038
Liège, Avenue de    /   Dombourg, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.308328|46.755470
Hertel, Rue    /   Ottawa, Rue d'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322996|46.764219
Saint-Nicolas, Rue    /   Caserne 2 du Palais, Stationnement    --   Québec|Signaux lumineux|-71.213278|46.815941
Sainte-Anne, Boulevard    /   Canardière - 2095, Lien piétonnier de la    /   Sainte-Anne Boulevard - 2090, Lien piétonnier    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore|-71.220713|46.840245
Lavigueur, Pont    /   Pointe-aux-Lièvres, Rue de la    --   Québec|Signaux lumineux|-71.239711|46.821879
Victor-Delamarre, Rue    /   Bélanger-Victor-Delamarre, Lien piétonnier    /   Maurice-Renaud, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.262875|46.819861
Victor-Delamarre, Rue    /   Bernatchez, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.265733|46.818079
Sainte-Foy, Chemin    /   Chanoine-Martin, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.303310|46.779251
Toupin, Rue    /   Blais, Rue    /   Boily, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.267858|46.823299
Toupin, Rue    /   Descarreaux, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.266912|46.823613
Turcotte, Avenue    /   Laperrière, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.257887|46.821543
Rive, Rue de la    /   Île, Rue de l'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.348361|46.752245
Godin, Avenue    /   Nolin, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.271184|46.813766
Renommée, Rue de la    /   Rembrandt, Rue    /   Rubens, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.352966|46.832149
3e Est, Avenue    /   63e Est, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.255304|46.854282
3e Est, Avenue    /   65e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.256170|46.855269
Henri-IV, Autoroute ( Côté Ouest )   /   Aut. 73 Sud, 20, Sortie 9, Bretelle    --   Québec|Non déterminé|-71.296344|46.756008
Sainte-Foy, Chemin    /   Louis-Francoeur, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.339219|46.754464
3e Est, Avenue    /   Anny-Power, Avenue    /   66e Est, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.256565|46.855753
60e Est, Rue    /   4e Est, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.252675|46.853331
4e Est, Avenue    /   62e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.253501|46.854320
4e Est, Avenue    /   64e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.254334|46.855318
4e Est, Avenue    /   65e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.254761|46.855816
60e Est, Rue    /   6e Est, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.250430|46.854215
6e Est, Avenue    /   62e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.251253|46.855210
6e Est, Avenue    /   64e Est, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.252085|46.856206
6e Est, Avenue    /   67e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.253349|46.857706
60e Est, Rue    /   7e Est, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.248203|46.855099
7e Est, Avenue    /   62e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.249024|46.856101
7e Est, Avenue    /   64e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.249844|46.857095
7e Est, Avenue    /   68e Est, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.251532|46.859121
8e Est, Avenue    /   9e Est, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.251310|46.860109
60e Est, Rue    /   9e Est, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.246487|46.855786
9e Est, Avenue    /   Pontoise, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.246998|46.856384
Summerside, Rue de    /   Vincennes, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.281888|46.756242
65e Est, Rue    /   Alençon, Avenue d'    --   Québec|Aucun contrôle|-71.250999|46.857312
1re, Avenue    /   62e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.257958|46.852071
1re, Avenue    /   66e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.260630|46.854508
Sainte-Foy, Chemin ( Côté Sud )   /   Nérée-Tremblay, Avenue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.280468|46.786025
Sainte-Foy, Chemin    /   Jean-Noël, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.309149|46.776306
Piémont, Rue du    /   Carouges, Rue des    --   Québec|Non déterminé|-71.358801|46.900962
Sainte-Foy, Chemin    /   Église, Route de l'    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.305008|46.778336
46e Est, Rue    /   3e Est, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.247817|46.846245
Wilfrid-Hamel, Boulevard ( Côté Sud )   /   Saint-Sacrement, Avenue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.269371|46.807689
1re, Avenue    /   58e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.256854|46.850581
Laurier, Boulevard ( Côté Nord )   /   Aut. 73 Nord, 40, Rte. 175 Sud, Bretelle    /   Aut. 73, 40, 540, Aut. Henri IV, Bretelle    /   Aut 73N, 40, Henri IV, Hochelaga, Bretelle    /   Rte 175 Sud,|Non déterminé|-71.297624|46.763129
Watt, Avenue    /   Blériot, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.305632|46.787113
Watt, Avenue    /   Curie, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.301056|46.789052
Wilfrid-Hamel, Boulevard ( Côté Nord )   /   Christ-Roi, CHSLD    /   Pont-Scott, Avenue du    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.257490|46.810812
Chabot, Rue    /   Champagnat, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.263247|46.812783
Watt, Avenue    /   Poincaré, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.295145|46.790705
66e Ouest, Rue    /   Trudelle, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.270110|46.850482
66e Ouest, Rue    /   Bonaparte, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.267712|46.851491
Wilfrid-Hamel, Boulevard    /   Foucault, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.311004|46.806251
62e Ouest, Rue    /   63e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.258717|46.851758
Quatre-Bourgeois, Chemin des ( Côté Sud )   /   Compagnons, Avenue des    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.323923|46.758426
3e Est, Avenue    /   61e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.254482|46.853268
Saint-Joseph Est, Rue    /   Monseigneur-Gauvreau, Rue    /   St-Joseph Est-Octave, Lien piétonnier    --   Québec|Aucun contrôle|-71.219060|46.815986
Terrebonne, Rue de    /   Maskinongé, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.317204|46.781364
3e Est, Avenue    /   48e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.249514|46.847374
5e Est, Avenue    /   50e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.246473|46.849660
Saint-Louis, Chemin    /   Louis-Francoeur, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.332740|46.749300
Villa-Saint-Vincent, Avenue de la    /   Péguy, Place    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.243597|46.853464
Quatre-Bourgeois, Chemin des    /   Dosquet, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.292035|46.779232
Gingras, Rue    /      --   Québec|Arrêts obligatoires sur toutes les approches|-71.337501|46.765979
Quatre-Bourgeois, Chemin des ( Côté Nord )   /   Prével, Place de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.284257|46.784093
La Suète, Route de    /   Rosewood, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.317538|46.780729
2e Ouest, Avenue    /   51e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.255370|46.846647
Quatre-Bourgeois, Chemin des ( Côté Nord )   /   Monseigneur-Grandin, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.300981|46.773438
Pie-XII, Boulevard    /   Bois, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.322688|46.761923
Pontchartrain, Rue    /   Troyes, Avenue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.387561|46.851673
3e Est, Avenue    /   53e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.251536|46.849610
1re, Avenue    /   53e Est, Rue    /   53e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.254402|46.848400
1re, Avenue    /   54e Est, Rue    /   54e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.254893|46.848846
2e Ouest, Avenue    /   54e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.256475|46.848181
Talus, Rue des    /   Montplaisant, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.299418|46.783117
3e Ouest, Avenue    /   56e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.260020|46.848107
2e Ouest, Avenue    /   55e Ouest, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.256829|46.848678
2e Ouest, Avenue    /   57e Ouest, Rue    --   Québec|Aucun contrôle|-71.257582|46.849725
5e Est, Avenue    /   53e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.250586|46.850032
Sainte-Foy, Chemin    /   De Mézy, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.311905|46.775111
3e Ouest, Avenue    /   47e Ouest, Rue    --   Québec|Signaux lumineux + phase pour piétons|-71.255986|46.843718
3e Ouest, Avenue    /   49e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.257080|46.844909
3e Ouest, Avenue    /   50e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.257292|46.845134
3e Ouest, Avenue    /   52e Ouest, Rue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Brigadier scol.|-71.258184|46.846092
3e Ouest, Avenue    /   54e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.258854|46.846819
4e Ouest, Avenue    /   46e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.258505|46.841509
4e Ouest, Avenue    /   48e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.259787|46.842912
5e Ouest, Avenue    /   48e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.263062|46.841481
5e Ouest, Avenue    /   51e Ouest, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.264156|46.842665
7e Ouest, Avenue    /   6e Ouest, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.263970|46.839833
Versant-Nord, Boulevard du    /   Montbray, Avenue    --   Québec|Signaux lumineux + phase pour piétons|-71.293035|46.789246
41e Ouest, Rue    /   Gros-Pin, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.256537|46.838032
Wilfrid-Hamel, Boulevard    /   Claude-Jutra, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.356857|46.787479
42e Ouest, Rue    /   43e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.253833|46.840552
Everell, Rue d'    /   Elzéar-Verreault, Rue    --   Québec|Aucun contrôle|-71.213718|46.872442
Philippe-Bédard, Rue    /   Pelletier, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.374952|46.912085
3e Ouest, Avenue    /   42e Ouest, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.253286|46.840787
Tripoli, Rue de    /   Contrecoeur, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.312131|46.769898
4e Est, Avenue    /   45e Est, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.245966|46.846233
Sainte-Foy, Chemin    /   Ch. Ste-Foy, Ch. 4-Bougeois, S.3, Bretelle    /   Vallon, Route du    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.287437|46.784144
